id,question,llm_answer,relevance,explanation
e79e5046-78e5-45d8-905b-a1fe8f2adfaf,How do I make easy vegan chocolate ice cream using canned coconut milk and cornflour in about 45 minutes?,"Vegan chocolate ice cream
Difficulty: Easy
Total cooking time: 45 minutes
Calories (kcal): Not provided

Ingredients
- 2 x 400 g cans coconut milk (not light)
- 175 g caster sugar
- 50 g cocoa powder
- 100 g vegan dark chocolate, chopped
- 1 tsp sea salt flakes
- 1 tbsp vanilla extract (or 1 heaped tsp vanilla bean paste)
- 2 tbsp cornflour

Step-by-step instructions
1. Pour most of the coconut milk into a saucepan, leaving a splash (about 2–3 tbsp) of coconut milk in a small bowl for the cornflour. Add the sugar, cocoa powder, chopped dark chocolate, sea salt flakes and vanilla to the saucepan.

2. Heat the mixture gently over low–medium heat for about 10 minutes, stirring, until the sugar has dissolved and the chocolate has fully melted. Do not boil.

3. While the chocolate mixture is heating, mix the 2 tbsp cornflour with the reserved splash of coconut milk in the small bowl until completely smooth and lump-free.

4. Pour the cornflour slurry into the hot coconut/chocolate mixture. Continue to cook, stirring constantly, for another 5–10 minutes until the mixture thickens to a pourable custard consistency.

5. Strain the custard through a fine sieve into a bowl to remove any lumps, then cover and leave to cool to room temperature.

6. If you have an ice cream maker: pour the cooled custard into the machine and churn for 20–30 minutes until you have a soft-scoop ice cream. Transfer to a freezerproof, sealable container and freeze until firm (or serve as soft-scoop). Allow to stand 10 minutes at room temperature before scooping.

7. If you do not have an ice cream maker: pour the cooled custard into a wide-based plastic tub or dish and freeze. For the first 3 hours, stir vigorously every 20 minutes to break up ice crystals until you reach a soft ice-cream texture. Transfer to a freezerproof, sealable container and freeze until ready to serve. Leave to stand 10 minutes at room temperature before scooping.

Storage: Freeze in a sealed container for up to three months.",RELEVANT,"The answer provides a clear, easy vegan chocolate ice cream recipe that specifically uses canned coconut milk and cornflour, includes ingredient quantities, step-by-step instructions, and timing (about 45 minutes) with options for an ice cream maker or no-machine method."
c3e15b10-3470-4496-b6f7-18d8be5ae484,Where can I find a highly rated (5-star) free-from butterscotch pie recipe that's soy- and gluten-free?,"Free-from butterscotch pie
Difficulty: Easy
Total cooking time: 25 minutes
Calories (kcal): Not provided

Ingredients
- 200g dark brown soft sugar
- 2 tbsp golden syrup
- 625ml canned coconut milk
- 1 tbsp vanilla bean paste or vanilla extract
- 4 tbsp cornflour
- 2 tbsp vegan margarine (from a hard block, not a tub)
- 95g thick coconut yogurt or vegan soured cream
- 1 pre-baked 22cm gluten-free and vegan pastry case (or a 400g pack gluten-free, vegan shortcrust pastry, rolled out and baked in a 22cm pie dish following pack instructions)
- ¼ tsp salt (mentioned in steps)

Step-by-step instructions
1. In a large saucepan, combine 200g dark brown soft sugar, 2 tbsp golden syrup, ¼ tsp salt and 250ml of the canned coconut milk. Bring the mixture to the boil over medium heat, stirring as needed so it heats evenly.

2. Meanwhile, in a large heatproof bowl whisk together the remaining coconut milk (375ml), 1 tbsp vanilla bean paste or vanilla extract and 4 tbsp cornflour until completely smooth and lump-free.

3. When the syrupy coconut mixture in the pan comes to the boil, take it off the heat briefly and, in a steady stream, slowly drizzle it into the bowl with the coconut/vanilla/cornflour mixture, whisking continuously to combine.

4. Pour the combined mixture back into the saucepan and return to a medium heat. Simmer, whisking constantly, until the filling thickens, about 5–7 minutes.

5. Remove the pan from the heat and whisk in 2 tbsp vegan margarine and 95g thick coconut yogurt or vegan soured cream until smooth and fully incorporated.

6. Pour the warm butterscotch filling into the prepared pre-baked gluten-free, vegan pastry case. To prevent a skin forming on the surface, cover the filling with a circle of baking parchment pressed lightly onto the surface.

7. Chill the pie in the refrigerator for 4–6 hours, until fully set. The pie will keep chilled for up to two days. Serve chilled.",PARTLY_RELEVANT,"The answer provides a soy- and gluten-free free-from butterscotch pie recipe, which matches the dietary requirements, but it does not address the request to identify where to find a highly rated (5-star) recipe (no source, link, or rating information is given)."
361a9392-15e7-45f5-b1b4-3815d1f3698f,Easy vegan apple and almond cake using oat milk and dairy-free spread — how do I make this?,"Recipe name: Vegan apple cake

Difficulty: Easy

Total cooking time: 100 minutes

Calories (kcal): Not provided

Ingredients:
- 150g dairy-free spread, melted, plus extra for the tin
- 300ml oat milk
- 1 tbsp lemon juice
- 350g self-raising flour, plus 1 tbsp to coat the apples
- 100g caster sugar
- 100g light brown soft sugar
- 1 tsp baking powder
- 1 tsp almond extract
- 300g Granny Smith apples, peeled, cored and chopped into 2cm cubes
- 2 tbsp flaked almonds
- ½ tsp salt

Step-by-step instructions:
1. Preheat the oven to 180°C (160°C fan) / Gas 4. Use the dairy-free spread to butter a 20cm deep cake tin and line the base with baking parchment.

2. Make a vegan buttermilk: pour the oat milk into a jug and add the lemon juice. Leave to sit for about 5 minutes at room temperature so it thickens slightly.

3. In a large bowl, combine the 350g self-raising flour, both sugars (caster and light brown), and the baking powder.

4. Pour the thickened oat milk mixture and the almond extract into the dry ingredients, then add the melted dairy-free spread and ½ tsp salt. Beat everything together using an electric whisk until smooth and combined.

5. Put the chopped apples into a second bowl, sprinkle over the extra 1 tbsp flour and toss to coat (this prevents them from sinking).

6. Fold the floured apples gently through the cake batter using a spatula, then spoon the mixture into the prepared tin. Sprinkle the flaked almonds evenly over the top.

7. Bake in the centre of the oven for 1 hour to 1 hour 20 minutes, or until the cake is golden and firm to the touch and a skewer inserted into the centre comes out clean.

8. Leave the cake to cool for a few minutes in the tin, then either serve warm or turn out onto a wire rack and leave to cool completely.

Storage: Once cool, the cake will keep in an airtight container for up to three days.",RELEVANT,"The answer provides a complete, easy vegan apple-and-almond cake recipe using oat milk and dairy-free spread, with ingredients and step-by-step instructions that directly address the question."
c5dd32d5-9e1c-433c-96ef-2cf02806e121,Simple microwave banana pudding using self-raising flour and butter — no oven dessert?,"Microwave banana pudding
Difficulty: Easy

Total cooking time: 20 minutes
Calories: 474 kcal

Ingredients
- 100 g butter, softened, plus extra for greasing
- 2 ripe bananas
- 100 g light muscovado sugar
- 100 g self-raising flour
- 2 tsp ground cinnamon
- 2 eggs
- 2 tbsp milk
- Icing sugar, toffee sauce and ice cream, to serve (optional)

Step-by-step instructions
1. Grease a 1-litre microwave-safe baking dish with a little of the extra butter.
2. Put the 100 g softened butter in the dish and microwave on High for 30 seconds to 1 minute, until melted.
3. Mash 1½ of the bananas into the melted butter in the dish.
4. Add the light muscovado sugar, self-raising flour, ground cinnamon, eggs and milk. Mix together well until combined into a batter.
5. Slice the remaining half banana and arrange the slices over the top of the batter.
6. Return the dish to the microwave and cook on High for about 8 minutes, until the pudding is cooked through and has risen.
7. Serve warm. Dust with icing sugar and drizzle with toffee sauce and/or a scoop of ice cream if you like.",RELEVANT,"The answer provides a simple microwave-only banana pudding recipe that specifically uses self-raising flour and butter, with clear ingredients and step-by-step instructions—matching the user's request."
00e65891-0162-4121-ba2b-9085bbee4bb6,Top-rated (5-star) pitta recipe using harissa aubergine and boiled eggs — where can I find it?,"Egg & veggie pittas

Difficulty: Easy

Total cooking time: 35 minutes

Calories (kcal): Not provided

Ingredients:
- 1 aubergine, cut into thick rounds
- 1½ tbsp olive oil
- 1 tbsp harissa
- 2 eggs
- 1 tbsp red wine vinegar
- 2 tsp agave nectar or golden caster sugar
- 1 raw beetroot, grated
- 1 large carrot, peeled and julienned
- ½ small red onion, very finely sliced
- 4 tbsp 0% fat Greek yogurt
- 1 tbsp chopped dill
- 1 garlic clove, crushed
- 2 wholemeal pitta breads
- seasoning (salt and pepper) to taste

Step-by-step instructions:
1. Preheat the oven to 220°C (200°C fan) / gas 7. Arrange the aubergine slices on a baking sheet, season, brush with olive oil and bake for 15 minutes.
2. After 15 minutes, turn the aubergine slices, spread each slice with the harissa, and bake for a further 5 minutes until cooked through and slightly charred.
3. Meanwhile, carefully lower the eggs into a pan of boiling water. Turn down the heat and simmer for 10 minutes for hard-boiled eggs. Remove the eggs, run under cold water to cool, peel and set aside.
4. Make the quick pickled salad: in a bowl, mix the red wine vinegar and agave nectar (or golden caster sugar) with some seasoning (salt and pepper). Tip in the grated beetroot, julienned carrot and very finely sliced red onion. Toss to combine and set aside to marinate briefly.
5. Make the dill yogurt sauce: in another bowl, mix together the Greek yogurt, chopped dill, crushed garlic and seasoning.
6. Toast the pittas and split them in half.
7. Slice the cooled boiled eggs. Fill each pitta half with sliced eggs and a couple of the spicy harissa aubergine rounds. Add some of the beetroot–carrot–onion salad and spoon in the dill yogurt. Serve with any remaining aubergine, salad and yogurt on the side.

Serve immediately.",PARTLY_RELEVANT,The answer gives a matching recipe (harissa aubergine and boiled eggs in pitta) but does not address the question of where to find a top-rated (5-star) version or provide a source/link or rating.
f6ddaab0-0064-49ed-964a-9f365b134a9b,"How can I make a light-textured, lower-gluten rye loaf with honey and optional caraway seeds?","Rye bread
Difficulty: Easy
Total cooking time: 50 minutes
Calories: 170 kcal

Ingredients
- 200 g rye flour, plus extra for dusting
- 200 g strong white or wholemeal flour
- 7 g sachet fast-action dried yeast
- ½ tsp fine salt
- 1 tbsp honey
- 1 tsp caraway seed (optional)
- 250 ml warm water (more if needed)

Step-by-step instructions
1. Mix dry ingredients: Tip the rye and white/wholemeal flours, the yeast and the salt into a large mixing bowl and stir to combine.

2. Mix liquid: In a jug, mix the honey into about 250 ml warm water.

3. Make the dough: Pour the honeyed water into the bowl with the flours and mix to form a dough. Rye flour absorbs a lot of water and can feel dry — if the dough looks too dry, add a little more warm water until you have a soft dough.

4. Knead: Tip the dough out onto your work surface and knead for about 10 minutes until reasonably smooth. (Rye contains less gluten than white flour, so the dough will not feel as springy as a conventional white loaf.)

5. First rise: Place the dough in a well-oiled bowl, cover with cling film and leave to rise in a warm place for 1–2 hours, or until roughly doubled in size.

6. Prepare tin: Dust a 2 lb / 900 g loaf tin with flour.

7. Shape and add caraway (optional): Tip the dough back onto the work surface and knead briefly to knock out any large air bubbles. If using caraway seeds, work them into the dough now. Shape into a smooth oval loaf and place it into the prepared tin.

8. Second rise: Cover the tin with oiled cling film and leave to rise somewhere warm for a further 1–1.5 hours, or until doubled in size.

9. Preheat oven: Heat the oven to 220°C / 200°C fan / gas 7.

10. Finish and bake: Remove the cling film and dust the surface of the loaf with rye flour. Slash a few incisions on an angle across the top. Bake for about 30 minutes until the crust is dark brown and the loaf sounds hollow when tapped.

11. Cool: Transfer the loaf to a wire cooling rack and leave to cool for at least 20 minutes before slicing and serving.

Notes
- Because rye has less gluten, the crumb will be denser than a pure white loaf but this recipe uses half strong white flour to give a lighter texture while keeping rye flavor.
- Adjust water as needed — rye flour often needs more hydration than wheat flour.",RELEVANT,"The answer directly provides a recipe and step-by-step method for a light-textured, lower-gluten rye loaf that includes honey and optional caraway seeds, and explains ingredient ratios and hydration to achieve the desired texture."
ab625d1d-5c99-4d37-957b-b13d50f3600a,"Easy rainbow zebra cake recipe for a birthday — sponge with blue and pink food colouring, buttercream and sprinkles, total time about 80 minutes?","Recipe name: Rainbow zebra cake

Difficulty: Easy

Total cooking time: 80 minutes

Calories (kcal): Not provided

Ingredients:
- 375g salted butter, softened, plus extra for the tin
- 375g golden caster sugar
- 6 large eggs, at room temperature
- 375g self-raising flour
- 1½ tsp baking powder
- 150ml milk
- Blue food colouring
- Pink food colouring
- Sprinkles, to decorate

For the buttercream:
- 250g salted butter, softened
- 400g icing sugar, sifted
- Seeds from 1 vanilla pod (or 1 tsp vanilla extract if preferred)
- 100g full-fat cream cheese

Steps:
1. Preheat the oven to 180°C / 160°C fan / gas 4. Butter and line three 20cm loose-bottomed sandwich cake tins with baking parchment.

2. Make the sponge batter: Beat 375g softened salted butter and 375g golden caster sugar together in a stand mixer or using an electric whisk for 5–8 minutes, until light and fluffy.

3. Add the eggs: Whisk in the 6 eggs one at a time, beating well after each addition.

4. Fold in dry ingredients and milk: Gently fold in 375g self-raising flour and 1½ tsp baking powder, then add 150ml milk to loosen the batter to a soft dropping consistency.

5. Divide and colour the batter: Divide the mixture between three bowls (weigh if you want them equal). Colour one bowl blue and another pink — start with a little colouring and add more until you reach the desired shade. Leave the third bowl uncoloured (plain).

6. Create the zebra effect in the tins: Have the three tins and three bowls of batter ready. Working quickly, spoon a heaped tablespoon of blue batter into the centre of the first tin, a heaped tablespoon of pink batter into the centre of the second tin, and a heaped tablespoon of plain batter into the centre of the third tin. Immediately add another dollop of a different coloured batter on top of each one, alternating colours — do not wait for batter to spread. The weight of each dollop will push previous batter outward and create concentric rings. Continue alternating colours (adding roughly equal dollops) until all batter is used. Very gently tap and shake the tins to even the tops.

7. Bake: Bake the cakes in the centre of the oven for 25–30 minutes, or until firm to the touch and a skewer comes out clean.

8. Cool: Turn the cakes out top-side down onto wire racks straightaway, then leave to cool completely.

9. Make the buttercream: Put 250g softened salted butter, 400g sifted icing sugar and the vanilla seeds into a stand mixer fitted with the paddle attachment (or use a bowl and electric whisk). Beat for about 5 minutes until fluffy and aerated. Add 100g full-fat cream cheese and beat briefly until just combined (do not overbeat).

10. Assemble the cake: Place one cooled sponge on a cake stand or serving plate. Spread about 2 tablespoons of the buttercream over it. Repeat with the second sponge, then the third.

11. Finish icing: Spread a smooth layer of buttercream over the top and sides of the stacked cake using a large palette knife. For a slightly rustic “naked” look, leave a few slightly less-iced spots if you like.

12. Decorate: Top the cake with sprinkles and candles as desired.

Storage: Keeps in an airtight tin for up to three days.",RELEVANT,"The answer provides a complete easy rainbow zebra cake recipe matching the request: blue and pink food colouring, buttercream, sprinkles, and a total time of about 80 minutes, with clear ingredients and step-by-step instructions."
96b64942-84d3-48a6-9f54-d54cf7a26578,Can I prep these sweet potato and ginger parcels in 30 minutes and cook in 30 minutes — any tips for using feuilles de brick and butter?,"Sweet potato & ginger parcels

Difficulty: Easy

Ingredients
- 400g sweet potato
- 50g melted butter, plus a knob extra
- 1 red chilli, deseeded and finely chopped
- 4 spring onions, finely sliced
- Thumb-size piece ginger, grated
- Few pinches cinnamon
- ½ a 190g pack feuilles de brick pastry

Step-by-step instructions
1. Cook the sweet potatoes until tender — either in the microwave or in the oven. When cooked, leave to cool slightly.
2. Melt a knob of butter in a pan. Add the chopped chilli and fry for about 30 seconds.
3. Add the white parts of the sliced spring onions and the grated ginger to the pan and cook for about 1 minute until fragrant.
4. Scrape the flesh from the sweet potatoes (discard the skins) and add the flesh to the pan. Mash the potato into the pan and mix with the chilli, onion and ginger. Season to taste, then stir in the green parts of the spring onions.
5. Heat the oven to 200°C (180°C fan) / gas 6. Unroll the feuilles de brick pastry and cut 3 strips of about 6cm from the middle of each sheet; discard any leftover pastry.
6. Brush each pastry strip with the melted butter. Place a spoonful of the sweet potato mixture at one end of a strip, then fold the strip side-to-side to form a sealed triangular parcel (like folding a samosa). Make sure the filling is completely sealed inside.
7. Arrange the parcels on a baking sheet and brush each parcel with a little more melted butter. Repeat until all the filling is used.
8. Bake for about 20 minutes, or until the parcels are crisp and golden.
9. Dust with a pinch of cinnamon and serve.

Total cooking time: 60 minutes
Calories: 65 kcal per parcel (as listed)",PARTLY_RELEVANT,"The answer provides a full recipe with steps and specific tips for using feuilles de brick and butter (brushing with melted butter, folding method), but it does not directly confirm whether you can prep in 30 minutes and cook in 30 minutes or offer concrete time-saving strategies to achieve that timeline."
bd92d295-6572-4bb2-9261-84a5c34be3e1,Easy weeknight recipe: sweet potato & rosemary soup that uses 750g sweet potato and makes garlic toast with 8 slices of bread?,"Sweet potato & rosemary soup with garlic toasts
Difficulty: Easy
Total cooking time: 30 minutes
Calories (kcal): Not provided

Ingredients
- 2 tsp olive oil, plus extra for brushing
- 1 onion, chopped
- 3 garlic cloves
- 750g sweet potato, peeled and cubed
- 1 litre vegetable stock
- 2 rosemary sprigs
- 8 slices bread (ciabatta is good)
- Salt and pepper (to taste)

Step-by-step instructions
1. Heat the 2 tsp olive oil in a large saucepan over medium heat. Add the chopped onion and fry until soft.
2. Crush 2 of the garlic cloves and add them to the onion. Fry together for 1 minute more.
3. Stir the peeled, cubed sweet potato into the pan, then pour in the vegetable stock to cover. Strip the leaves from one rosemary sprig and add the leaves to the pan.
4. Bring the soup to the boil, then reduce heat and simmer for about 10 minutes, or until the sweet potato is soft.
5. While the soup simmers, heat the oven to 200°C (fan 180°C) / gas 6. Place the 8 slices of bread on a baking sheet and brush lightly with olive oil.
6. Slice the remaining garlic clove in half. Rub the cut side of that garlic over the oiled bread slices. Strip the leaves from the second rosemary sprig and rub or sprinkle them over the bread. Season the bread lightly with salt and pepper.
7. Bake the bread in the oven for about 10 minutes, until crisp and golden, to make the garlic toasts.
8. When the sweet potato is tender, use a hand blender to roughly purée the soup in the pan. If the soup is too thick, add a splash of hot water to reach your desired consistency.
9. Season the soup well with salt and pepper. Pour into warmed bowls and serve immediately with the garlic toasts alongside.",RELEVANT,"The answer provides a complete easy weeknight recipe for sweet potato & rosemary soup that specifies 750g sweet potato and includes instructions to make garlic toast using 8 slices of bread, matching the question's requirements."
17f67054-fdca-41ce-a4bf-f23b68bd75eb,How can I make a 4-star easy garlic bread nachos dish in under 30 minutes?,"Garlic bread nachos
Difficulty: Easy
Total cooking time: 25 minutes
Calories (kcal): Not provided

Ingredients
- 3 ready-made garlic baguettes
- 90 g lighter mature cheddar, grated
- 3 spring onions, finely sliced
- 30 g bag tortilla chips, crunched a few times to roughly crush
- 90 g soured cream
- Handful coriander leaves

Step-by-step instructions
1. Preheat the oven to 200°C (180°C fan) / Gas 6.
2. Cut through the baguettes to separate all the slices, discarding the end pieces.
3. On your largest baking sheet, pile the bread slices overlapping like you would for tortilla nachos.
4. Scatter over most of the grated cheese, most of the spring onions and some of the crushed tortilla chips as you layer the bread, finishing with a final layer of cheese, spring onions and chips. (If preparing ahead, cover the tray with cling film and chill until ready to cook.)
5. Bake in the preheated oven for about 15 minutes, until the cheese has melted and the bread is golden and crisp.
6. While the tray is baking, loosen the soured cream with enough water to make a drizzly topping.
7. When the garlic bread nachos are hot and the cheese melted, spoon the loosened soured cream over the nachos and sprinkle with the remaining coriander leaves.
8. Serve immediately while everything is still hot and gooey.",RELEVANT,"The answer supplies a complete easy garlic bread nachos recipe with ingredients, step-by-step instructions, and a total time of 25 minutes, meeting the user's request for an easy dish under 30 minutes."
62c3aa7f-570f-4a6f-ab06-6748ef766c8c,"Easy, kid-friendly Father's Day cupcakes (rated 4) — can I make them extra chocolatey by swapping a bit of flour for cocoa?","Recipe: Father's Day cupcakes

Difficulty: Easy

Total cooking time: 20 minutes

Calories: 492 kcal

Ingredients
- 150g pot natural yogurt
- 3 eggs, beaten
- 1 tsp vanilla extract
- 175g golden caster sugar
- 140g self-raising flour (swap 1 tbsp of flour for cocoa powder to make extra chocolatey)
- 100g ground almond
- 175g unsalted butter, melted
- 100g chocolate (milk or dark) — for the frosting
- 140g unsalted butter — for the frosting
- 140g icing sugar — for the frosting

Step-by-step instructions
1. Preheat and prepare: Line a 12-hole muffin tin with paper cases and heat the oven to 190°C (fan 170°C) / gas 5.

2. Mix wet ingredients: In a jug, mix the natural yogurt, beaten eggs and vanilla extract.

3. Combine dry ingredients: Put the dry ingredients (golden caster sugar, self-raising flour with 1 tbsp swapped for cocoa powder if you want extra chocolatey, ground almond), plus a pinch of salt, into a large bowl and make a well in the middle.

4. Bring batter together: Add the yogurt mixture and the melted butter to the dry ingredients, and quickly fold in with a spatula or metal spoon – don’t overwork it.

5. Bake: Spoon the mixture into the paper cases (they will be quite full) and bake for 18–20 minutes or until golden, risen and springy to the touch.

6. Cool: Cool the cupcakes in the tin for a few minutes, then lift the cakes onto a wire rack to cool completely. Keep in an airtight container for up to 3 days or freeze as soon as possible.

7. Make the chocolate frosting: Melt the 100g chocolate in the microwave on High for 1½ minutes, stirring halfway. Leave to cool. In a large bowl, beat the 140g unsalted butter and 140g icing sugar until creamy. Beat in the cooled melted chocolate.

8. Chill and finish: Cover and chill the frosting for up to one month. Up to 48 hours before serving (or the day before if it’s really hot), bring the frosting back to room temperature, then spread over the cooled cakes. Decorate as desired (e.g., chocolate buttons). Keep cool, out of direct sunlight.",RELEVANT,"The answer directly addresses the question by recommending swapping 1 tbsp of flour for cocoa to make the cupcakes more chocolatey, and provides a complete, kid-friendly recipe and practical instructions that support that modification."
247b012d-d0d3-4696-bff7-d6e1b599a386,Beginner-friendly biscuit recipe: simple jammy biscuits with egg and caster sugar — total cook time 22 minutes?,"Simple jammy biscuits
Difficulty: Easy
Total cooking time: 22 minutes
Calories: 170 kcal (per biscuit)

Ingredients
- 200g self-raising flour
- 100g caster sugar
- 100g butter
- 1 egg, lightly beaten
- 4 tbsp strawberry jam

Step-by-step instructions
1. Heat the oven to 190°C (170°C fan) / gas 5.
2. Put the flour, caster sugar and butter into a bowl and rub together with your fingertips until the mixture resembles breadcrumbs. (Alternatively, do this step in a food processor.)
3. Add enough of the beaten egg to bring the mixture together into a stiff dough.
4. Flour your hands, shape the dough into a tube about 5 cm in diameter, then cut the tube into 2 cm-thick slices.
5. Place the slices on a large baking sheet, leaving space between them as they will spread a little while baking.
6. Use the end of a wooden spoon to make a small indentation in the centre of each slice, then drop about 1 teaspoon of jam into each indentation.
7. Bake for 10–15 minutes until the biscuits are slightly risen and just golden.
8. Remove from the oven and cool on a wire rack before serving.",RELEVANT,"The answer provides a simple, beginner-friendly jammy biscuit recipe that uses egg and caster sugar and specifies a total cooking time of 22 minutes, matching the request."
ed2c26a6-eb7d-4fe9-8d99-af6609343c64,3-hour vegan simnel cake with mixed dried fruit and glacé cherries — is there a recipe for Easter?,"Recipe name / title
Vegan Simnel Cake

Difficulty level
More effort

Total cooking time
180 minutes

Calories (kcal)
Not provided

Ingredients
- 200 ml soya milk
- 1 lemon, zested and ½ juiced
- 500 g marzipan
- Icing sugar, for dusting
- 250 g dairy-free spread, plus extra for the tin
- 250 g mixed dried fruit (suggested: sultanas, raisins and candied peel)
- 75 g glacé cherries, roughly chopped
- 1 orange, zested and juiced
- 200 g light brown soft sugar
- 200 g plain flour
- 75 g ground almonds
- 1 tsp baking powder
- ½ tsp ground ginger
- ½ tsp ground cinnamon
- 1 tsp mixed spice
- 2 tsp vanilla bean paste
- 25 g apricot jam, warmed, plus extra for sticking the marzipan balls to the cake
- Pinch of salt

Step-by-step instructions
1. Prep the milk and lemon: Mix the soya milk with the ½ juiced lemon in a jug and set aside for a few minutes to thicken.

2. Prepare the marzipan disc: Cut 150 g of the marzipan from the larger block. Lightly dust your work surface with icing sugar and roll this 150 g piece out until it's just slightly smaller than the base of a 23 cm cake tin. Set aside.

3. Prepare the tin and oven: Using the dairy-free spread, butter a 23 cm springform cake tin and line it with a double layer of baking parchment. Heat the oven to 180°C (160°C fan) / gas 4.

4. Mix the fruit: In a large bowl, combine the mixed dried fruit, lemon zest, the roughly chopped glacé cherries, and the orange zest and juice. Toss until well combined.

5. Make the batter: Beat the dairy-free spread with the light brown sugar until pale using an electric whisk. Add the plain flour, ground almonds, baking powder, ground ginger, ground cinnamon, mixed spice and vanilla bean paste, and mix. Tip in the milk-and-lemon mixture and mix to a smooth batter. Fold in the fruit mixture and a pinch of salt, including any juice from the fruit bowl. The batter may look slightly curdled — that’s fine.

6. Assemble for baking: Spoon half the batter into the prepared tin and gently smooth the surface. Lay the prepared marzipan round on top of this layer of batter. Spoon over the remaining batter and smooth the top.

7. Bake — first stage: Place the tin in the preheated oven and bake for 30 minutes at 180°C (160°C fan) / gas 4.

8. Bake — second stage: After 30 minutes, reduce the oven temperature to 150°C (130°C fan) / gas 2 and continue baking for another 1 hour 45 minutes to 2 hours, or until a skewer inserted into the cake comes out clean and the cake is well-risen and firm.

9. Cool: Carefully remove the cake from the tin and leave to cool completely on a wire rack.

10. Glaze and top with marzipan: Brush the warm apricot jam over the cooled cake. Cut a 200 g piece from the remaining marzipan and roll it out (dusting with icing sugar) until you can cut a 23 cm circle using the base of the cake tin as a guide. Use a rolling pin to lift the marzipan circle over the cake and gently press it onto the surface — the apricot jam will help it stick.

11. Make the marzipan balls: Divide the remaining marzipan into 11 pieces and roll into balls. Use a little warmed apricot jam to stick the marzipan balls around the edge of the cake (these represent the 12 apostles, minus Judas).

12. Finish (optional): If you like, use a kitchen blowtorch carefully to lightly burnish the marzipan balls and the marzipan topping until just golden — take care not to burn them.

Storage
The cake will keep for up to two weeks in an airtight container.

Notes
- Tin size used: 23 cm (springform).
- Oven temperatures given include fan and conventional settings as above.",RELEVANT,"The answer provides a complete vegan simnel cake recipe using mixed dried fruit and glacé cherries, includes ingredient list, step-by-step instructions, baking time (about 3 hours total) and notes — directly addressing the user's request for an Easter recipe."
7ce62148-dbb3-409c-ba84-dc2220afae78,Simple puff pastry apple tart for morning tea or dessert that’s rated 5 stars and easy for beginners?,"Flat apple & vanilla tart

Difficulty: Easy  
Total cooking time: 30 minutes  
Calories: 356 kcal

Ingredients
- 375 g pack puff pastry (preferably all-butter)  
- 5 large eating apples (Cox's, russets or Elstar work well)  
- Juice of 1 lemon  
- 25 g butter, cut into small pieces  
- 3 tsp vanilla sugar or 1 tsp vanilla extract  
- 1 tbsp caster (superfine) sugar  
- 3 rounded tbsp apricot conserve (for glazing)

Step-by-step instructions
1. Preheat the oven to 220°C (200°C fan) / Gas 7. Line a baking sheet with parchment paper.  
2. Roll out the puff pastry and trim it to a round roughly 35 cm across. Transfer the pastry round to the prepared baking sheet.  
3. Peel, core and thinly slice the apples. Toss the slices in the lemon juice to prevent browning. Arrange the apple slices over the pastry, leaving about a 2 cm border all around. Gently curl up the edges of the pastry to form a rim to contain the juices.  
4. Dot the apple surface with the small pieces of butter. Sprinkle the apples evenly with the vanilla sugar (or vanilla extract) and the tablespoon of caster sugar.  
5. Bake in the preheated oven for 15–20 minutes, until the apples are tender and the pastry is crisp and golden.  
6. Meanwhile, warm the apricot conserve until smooth (microwave briefly or heat in a small pan). As soon as the tart comes out of the oven, brush the warmed conserve over the apples and the pastry edge to glaze.  
7. Serve warm (optional: with vanilla ice cream or crème fraîche) for morning tea or as a dessert.

Notes
- For a neater finish, slice apples thinly and overlap them slightly.  
- If using vanilla extract, sprinkle it over the apples before baking rather than mixing into sugar.",RELEVANT,"The answer provides a simple, beginner-friendly puff pastry apple tart recipe with ingredients, timings and step-by-step instructions suitable for morning tea or dessert. (It does not explicitly show a 5-star rating, but otherwise matches the request.)"
